timestamp, latitude, longitude 
1545381295,48.3077,10.1468
1545381305,48.5373,11.0217
1545381315,48.7595,11.9046
1545381325,48.9742,12.7955
1545381335,49.1813,13.6943
1545381345,49.3808,14.6011
1545381355,49.5723,15.5154
1545381365,49.7560,16.4370
1545381375,49.9315,17.3658
1545381385,50.0989,18.3015
1545381394,50.2503,19.1966
1545381405,50.4015,20.1452
1545381415,50.5442,21.1000
1545381425,50.6783,22.0606
1545381435,50.8038,23.0267
1545381445,50.9205,23.9982
1545381455,51.0284,24.9746
1545381465,51.1275,25.9555
1545381475,51.2175,26.9407
1545381485,51.2985,27.9297
1545381495,51.3705,28.9222
1545381505,51.4333,29.9177
1545381515,51.4869,30.9159
1545381525,51.5312,31.9163
1545381535,51.5663,32.9185
1545381545,51.5921,33.9223
1545381555,51.6087,34.9270
1545381565,51.6158,35.9322
1545381575,51.6137,36.9376
1545381585,51.6022,37.9425
1545381595,51.5815,38.9468
1545381605,51.5514,39.9500
1545381615,51.5120,40.9516
1545381625,51.4634,41.9510
1545381635,51.4056,42.9482
1545381645,51.3386,43.9427
1545381655,51.2625,44.9337
1545381665,51.1773,45.9211
1545381675,51.0831,46.9046
1545381685,50.9799,47.8837
1545381695,50.8679,48.8582
1545381705,50.7471,49.8275
1545381715,50.6176,50.7914
1545381725,50.4866,51.7019
1545381735,50.3403,52.6545
1545381745,50.1857,53.6008
1545381755,50.0226,54.5406
1545381765,49.8514,55.4735
1545381775,49.6720,56.3995
1545381785,49.4846,57.3181
1545381795,49.2893,58.2293
1545381805,49.0862,59.1327
1545381815,48.8754,60.0284
1545381825,48.6571,60.9161
1545381835,48.4314,61.7955
1545381845,48.1984,62.6667
1545381855,47.9582,63.5294
1545381865,47.7110,64.3838
1545381875,47.4568,65.2295
1545381885,47.1959,66.0665
1545381895,46.9283,66.8948
1545381905,46.6541,67.7144
1545381915,46.3736,68.5252
1545381925,46.0867,69.3272
1545381935,45.7937,70.1203
1545381945,45.4947,70.9046
1545381955,45.1898,71.6801
1545381965,44.8791,72.4468
1545381975,44.5627,73.2047
1545381985,44.2408,73.9539
1545381995,43.9135,74.6945
1545382005,43.5809,75.4265
1545382015,43.2432,76.1498
1545382025,42.9004,76.8646
1545382035,42.5526,77.5710
1545382046,42.2001,78.2690
1545382055,41.8608,78.9245
1545382065,41.4991,79.6064
1545382075,41.1330,80.2803
1545382085,40.7624,80.9462
1545382095,40.3876,81.6043
1545382105,40.0086,82.2544
1545382115,39.6255,82.8970
1545382125,39.2384,83.5320
1545382135,38.8474,84.1595
1545382145,38.4527,84.7796
1545382155,38.0543,85.3925
1545382165,37.6523,85.9982
1545382175,37.2468,86.5969
1545382185,36.8379,87.1886
1545382195,36.4257,87.7736
1545382205,36.0102,88.3520
1545382215,35.5916,88.9238
1545382225,35.1698,89.4892
1545382235,34.7451,90.0484
1545382245,34.3173,90.6013
1545382256,33.8868,91.1482
1545382266,33.4535,91.6891
1545382276,33.0176,92.2242
1545382286,32.5789,92.7537
1545382296,32.1377,93.2775
1545382306,31.6940,93.7959
1545382316,31.2478,94.3090
1545382326,30.7992,94.8169
1545382336,30.3483,95.3196
1545382346,29.8953,95.8172
1545382356,29.4400,96.3100
1545382365,29.0056,96.7737
1545382375,28.5463,97.2572
1545382385,28.0849,97.7362
1545382395,27.6216,98.2106
1545382405,27.1565,98.6807
1545382415,26.6895,99.1466
1545382425,26.2207,99.6082
1545382435,25.7503,100.0657
1545382445,25.2781,100.5193
1545382455,24.8043,100.9690
1545382466,24.3288,101.4150
1545382476,23.8518,101.8574
1545382486,23.3734,102.2961
1545382496,22.8934,102.7314
1545382506,22.4121,103.1634
1545382516,21.9294,103.5920
1545382526,21.4453,104.0174
1545382536,20.9601,104.4397
1545382546,20.4736,104.8590
1545382556,19.9858,105.2754
1545382566,19.4968,105.6889
1545382576,19.0068,106.0997
1545382586,18.5156,106.5078
1545382596,18.0234,106.9133
1545382606,17.5302,107.3163
1545382616,17.0360,107.7170
1545382626,16.5408,108.1152
1545382636,16.0447,108.5112
1545382646,15.5478,108.9050
1545382656,15.0500,109.2966
1545382666,14.5514,109.6863
1545382676,14.0521,110.0740
1545382686,13.5770,110.4405
1545382696,13.0762,110.8246
1545382706,12.5747,111.2070
1545382716,12.0725,111.5877
1545382726,11.5697,111.9668
1545382736,11.0663,112.3444
1545382746,10.5624,112.7205
1545382756,10.0579,113.0952
1545382766,9.5529,113.4687
1545382776,9.0474,113.8409
1545382786,8.5414,114.2119
1545382796,8.0351,114.5818
1545382806,7.5282,114.9508
1545382816,7.0211,115.3187
1545382826,6.5136,115.6857
1545382836,6.0058,116.0519
1545382846,5.4976,116.4174
1545382856,4.9892,116.7821
1545382866,4.4806,117.1462
1545382876,3.9718,117.5097
1545382886,3.4628,117.8727
1545382896,2.9536,118.2353
1545382906,2.4443,118.5974
1545382916,1.9348,118.9593
1545382926,1.4253,119.3209
1545382936,0.9157,119.6823
1545382946,0.4061,120.0436
1545382956,-0.1035,120.4048
1545382966,-0.6132,120.7661
1545382976,-1.1228,121.1275
1545382986,-1.6323,121.4889
1545382996,-2.1416,121.8505
1545383006,-2.6510,122.2125
1545383016,-3.1347,122.5566
1545383026,-3.6437,122.9192
1545383036,-4.1525,123.2822
1545383046,-4.6610,123.6457
1545383056,-5.1693,124.0099
1545383066,-5.6774,124.3746
1545383076,-6.1852,124.7401
1545383086,-6.6926,125.1064
1545383096,-7.1997,125.4735
1545383106,-7.7065,125.8415
1545383116,-8.2128,126.2105
1545383126,-8.7187,126.5805
1545383136,-9.2241,126.9517
1545383146,-9.7290,127.3240
1545383156,-10.2334,127.6975
1545383166,-10.7373,128.0724
1545383176,-11.2406,128.4487
1545383186,-11.7434,128.8264
1545383196,-12.2454,129.2056
1545383206,-12.7469,129.5864
1545383216,-13.2476,129.9690
1545383226,-13.7477,130.3532
1545383236,-14.2471,130.7394
1545383246,-14.7456,131.1273
1545383256,-15.2432,131.5172
1545383266,-15.7401,131.9091
1545383276,-16.2361,132.3033
1545383286,-16.7312,132.6995
1545383296,-17.2253,133.0980
1545383306,-17.7184,133.4989
1545383316,-18.1860,133.8820
1545383326,-18.6771,134.2877
1545383336,-19.1672,134.6960
1545383346,-19.6561,135.1069
1545383356,-20.1439,135.5207
1545383366,-20.6305,135.9372
1545383376,-21.1159,136.3568
1545383386,-21.5999,136.7792
1545383396,-22.0826,137.2048
1545383406,-22.5640,137.6336
1545383416,-23.0441,138.0658
1545383426,-23.5226,138.5012
1545383436,-23.9997,138.9401
1545383446,-24.4753,139.3826
1545383456,-24.9492,139.8287
1545383466,-25.4216,140.2786
1545383476,-25.8923,140.7324
1545383486,-26.3613,141.1901
1545383496,-26.8286,141.6519
1545383506,-27.2940,142.1179
1545383516,-27.7576,142.5881
1545383526,-28.2192,143.0626
1545383537,-28.6789,143.5416
1545383547,-29.1364,144.0252
1545383557,-29.5920,144.5134
1545383567,-30.0453,145.0064
1545383577,-30.4965,145.5043
1545383587,-30.9455,146.0074
1545383597,-31.3921,146.5154
1545383607,-31.8363,147.0287
1545383617,-32.2781,147.5474
1545383627,-32.7174,148.0715
1545383637,-33.1541,148.6012
1545383646,-33.5665,149.1097
1545383656,-33.9979,149.6507
1545383666,-34.4265,150.1975
1545383676,-34.8523,150.7503
1545383686,-35.2751,151.3093
1545383696,-35.6949,151.8746
1545383706,-36.1117,152.4463
1545383716,-36.5251,153.0244
1545383726,-36.9355,153.6093
1545383736,-37.3424,154.2009
1545383747,-37.7459,154.7994
1545383757,-38.1459,155.4048
1545383767,-38.5423,156.0172
1545383777,-38.9349,156.6369
1545383787,-39.3238,157.2640
1545383797,-39.7088,157.8984
1545383807,-40.0898,158.5405
1545383817,-40.4668,159.1901
1545383827,-40.8395,159.8476
1545383837,-41.2079,160.5128
1545383847,-41.5720,161.1861
1545383857,-41.9316,161.8673
1545383867,-42.2866,162.5567
1545383877,-42.6368,163.2543
1545383887,-42.9822,163.9602
1545383897,-43.3227,164.6745
1545383907,-43.6582,165.3973
1545383917,-43.9885,166.1286
1545383927,-44.3135,166.8685
1545383937,-44.6331,167.6170
1545383947,-44.9472,168.3742
1545383957,-45.2556,169.1400
1545383967,-45.5582,169.9145
1545383977,-45.8549,170.6977
1545383987,-46.1313,171.4500
1545383997,-46.4162,172.2503
1545384007,-46.6948,173.0593
1545384017,-46.9671,173.8772
1545384027,-47.2328,174.7038
1545384037,-47.4919,175.5389
1545384047,-47.7443,176.3827
1545384057,-47.9897,177.2349
1545384067,-48.2281,178.0953
1545384077,-48.4593,178.9642
1545384087,-48.6834,179.8414
1545384097,-48.9000,-179.2733
1545384107,-49.1092,-178.3802
1545384117,-49.3107,-177.4794
1545384127,-49.5044,-176.5710
1545384137,-49.6903,-175.6553
1545384147,-49.8682,-174.7323
1545384157,-50.0380,-173.8024
1545384167,-50.1997,-172.8657
1545384177,-50.3531,-171.9226
1545384187,-50.4981,-170.9732
1545384197,-50.6346,-170.0180
1545384207,-50.7626,-169.0569
1545384217,-50.8818,-168.0906
1545384227,-50.9924,-167.1194
1545384237,-51.0941,-166.1436
1545384247,-51.1870,-165.1636
1545384257,-51.2709,-164.1795
1545384267,-51.3458,-163.1920
1545384277,-51.4116,-162.2014
1545384287,-51.4684,-161.2079
1545384297,-51.5159,-160.2121
1545384307,-51.5526,-159.2643
1545384317,-51.5823,-158.2651
1545384327,-51.6027,-157.2648
1545384337,-51.6139,-156.2637
1545384347,-51.6158,-155.2623
1545384357,-51.6084,-154.2611
1545384367,-51.5919,-153.2604
1545384377,-51.5660,-152.2607
1545384387,-51.5310,-151.2624
1545384397,-51.4867,-150.2659
1545384407,-51.4334,-149.2717
1545384417,-51.3708,-148.2801
1545384427,-51.2993,-147.2916
1545384437,-51.2186,-146.3065
1545384447,-51.1291,-145.3251
1545384457,-51.0306,-144.3480
1545384467,-50.9233,-143.3754
1545384477,-50.8072,-142.4077
1545384487,-50.6825,-141.4451
1545384497,-50.5491,-140.4879
1545384507,-50.4073,-139.5367
1545384517,-50.2570,-138.5915
1545384527,-50.0984,-137.6527
1545384537,-49.9316,-136.7206
1545384547,-49.7567,-135.7953
1545384557,-49.5738,-134.8772
1545384567,-49.3830,-133.9665
1545384577,-49.1845,-133.0633
1545384587,-48.9783,-132.1678
1545384598,-48.7645,-131.2802
1545384608,-48.5433,-130.4005
1545384618,-48.3148,-129.5290
1545384628,-48.0792,-128.6658
1545384638,-47.8365,-127.8110
1545384648,-47.5869,-126.9646
1545384658,-47.3305,-126.1269
1545384667,-47.0807,-125.3390
1545384677,-46.8114,-124.5181
1545384687,-46.5356,-123.7057
1545384697,-46.2535,-122.9022
1545384707,-45.9653,-122.1075
1545384717,-45.6710,-121.3215
1545384727,-45.3708,-120.5442
1545384737,-45.0648,-119.7757
1545384747,-44.7531,-119.0159
1545384757,-44.4359,-118.2648
1545384767,-44.1132,-117.5224
1545384777,-43.7853,-116.7885
1545384787,-43.4521,-116.0632
1545384797,-43.1138,-115.3463
1545384807,-42.7706,-114.6379
1545384818,-42.4225,-113.9378
1545384828,-42.0697,-113.2459
1545384838,-41.7122,-112.5622
1545384848,-41.3503,-111.8866
1545384858,-40.9838,-111.2188
1545384868,-40.6131,-110.5590
1545384878,-40.2382,-109.9070
1545384888,-39.8591,-109.2627
1545384898,-39.4760,-108.6259
1545384908,-39.0890,-107.9966
1545384918,-38.6983,-107.3747
1545384928,-38.3038,-106.7601
1545384938,-37.9057,-106.1526
1545384948,-37.5040,-105.5521
1545384958,-37.0989,-104.9586
1545384968,-36.6905,-104.3719
1545384977,-36.2995,-103.8206
1545384987,-35.8847,-103.2468
1545384997,-35.4668,-102.6793
1545385007,-35.0458,-102.1182
1545385017,-34.6219,-101.5633
1545385028,-34.1952,-101.0145
1545385038,-33.7656,-100.4717
1545385048,-33.3333,-99.9347
1545385058,-32.8982,-99.4034
1545385068,-32.4606,-98.8777
1545385078,-32.0205,-98.3576
1545385088,-31.5779,-97.8428
1545385098,-31.1329,-97.3333
1545385108,-30.6855,-96.8290
1545385118,-30.2359,-96.3297
1545385128,-29.7840,-95.8353
1545385138,-29.3300,-95.3458
1545385148,-28.8739,-94.8610
1545385158,-28.4158,-94.3808
1545385168,-27.9557,-93.9051
1545385178,-27.4936,-93.4338
1545385188,-27.0297,-92.9668
1545385198,-26.5640,-92.5040
1545385208,-26.0964,-92.0453
1545385218,-25.6272,-91.5906
1545385228,-25.1563,-91.1398
1545385238,-24.6837,-90.6928
1545385248,-24.2096,-90.2494
1545385258,-23.7339,-89.8097
1545385268,-23.2568,-89.3735
1545385278,-22.7782,-88.9407
1545385288,-22.2981,-88.5112
1545385298,-21.8167,-88.0849
1545385308,-21.3340,-87.6617
1545385318,-20.8742,-87.2626
1545385328,-20.3891,-86.8453
1545385338,-19.9027,-86.4309
1545385348,-19.4152,-86.0194
1545385358,-18.9266,-85.6105
1545385368,-18.4368,-85.2043
1545385378,-17.9460,-84.8006
1545385388,-17.4542,-84.3993
1545385398,-16.9614,-84.0005
1545385408,-16.4676,-83.6039
1545385418,-15.9729,-83.2096
1545385428,-15.4772,-82.8174
1545385438,-14.9808,-82.4272
1545385448,-14.4835,-82.0391
1545385458,-13.9855,-81.6529
1545385468,-13.4867,-81.2686
1545385478,-12.9872,-80.8861
1545385488,-12.4870,-80.5052
1545385498,-11.9861,-80.1259
1545385508,-11.4845,-79.7482
1545385518,-10.9824,-79.3719
1545385528,-10.4796,-78.9971
1545385538,-9.9764,-78.6237
1545385548,-9.4726,-78.2515
1545385558,-8.9683,-77.8805
1545385568,-8.4635,-77.5107
1545385578,-7.9583,-77.1419
1545385588,-7.4526,-76.7742
1545385598,-6.9466,-76.4073
1545385608,-6.4402,-76.0414
1545385618,-5.9335,-75.6762
1545385628,-5.4265,-75.3118
1545385638,-4.9446,-74.9663
1545385648,-4.4371,-74.6032
1545385658,-3.9293,-74.2405
1545385668,-3.4213,-73.8784
1545385678,-2.9131,-73.5167
1545385688,-2.4048,-73.1553
1545385698,-1.8963,-72.7942
1545385708,-1.3878,-72.4334
1545385718,-0.8791,-72.0728
1545385728,-0.3704,-71.7122
1545385738,0.1383,-71.3517
1545385748,0.6470,-70.9911
1545385758,1.1557,-70.6305
1545385768,1.6643,-70.2698
1545385778,2.1729,-69.9087
1545385788,2.6814,-69.5474
1545385798,3.1898,-69.1858
1545385808,3.6980,-68.8238
1545385818,4.2060,-68.4613
1545385828,4.7139,-68.0982
1545385838,5.2215,-67.7346
1545385848,5.7289,-67.3703
1545385858,6.2359,-67.0052
1545385868,6.7427,-66.6394
1545385878,7.2492,-66.2727
1545385889,7.7553,-65.9050
1545385899,8.2611,-65.5364
1545385909,8.7664,-65.1667
1545385919,9.2713,-64.7958
1545385929,9.7758,-64.4237
1545385939,10.2797,-64.0505
1545385949,10.7831,-63.6758
1545385959,11.2859,-63.2998
1545385969,11.7882,-62.9223
1545385978,12.2648,-62.5622
1545385988,12.7659,-62.1816
1545385998,13.2662,-61.7993
1545386008,13.7659,-61.4153
1545386018,14.2648,-61.0294
1545386028,14.7631,-60.6416
1545386038,15.2605,-60.2519
1545386048,15.7571,-59.8600
1545386058,16.2529,-59.4660
1545386068,16.7477,-59.0698
1545386078,17.2417,-58.6713
1545386088,17.7347,-58.2705
1545386099,18.2267,-57.8672
1545386109,18.7176,-57.4614
1545386119,19.2075,-57.0529
1545386129,19.6963,-56.6418
1545386139,20.1840,-56.2278
1545386149,20.6705,-55.8110
1545386159,21.1558,-55.3912
1545386169,21.6399,-54.9683
1545386179,22.1226,-54.5424
1545386189,22.6041,-54.1132
1545386199,23.0841,-53.6807
1545386209,23.5627,-53.2448
1545386219,24.0399,-52.8053
1545386229,24.5155,-52.3623
1545386239,24.9896,-51.9156
1545386249,25.4621,-51.4651
1545386259,25.9329,-51.0107
1545386269,26.4021,-50.5522
1545386279,26.8695,-50.0898
1545386289,27.3351,-49.6231
1545386299,27.7988,-49.1522
1545386309,28.2376,-48.7007
1545386319,28.6975,-48.2211
1545386329,29.1555,-47.7368
1545386339,29.6114,-47.2479
1545386349,30.0651,-46.7541
1545386359,30.5167,-46.2554
1545386369,30.9660,-45.7516
1545386379,31.4130,-45.2427
1545386389,31.8576,-44.7284
1545386399,32.2998,-44.2088
1545386409,32.7395,-43.6837
1545386419,33.1766,-43.1530
1545386429,33.6111,-42.6165
1545386439,34.0429,-42.0741
1545386449,34.4718,-41.5258
1545386459,34.8979,-40.9714
1545386469,35.3211,-40.4107
1545386479,35.7413,-39.8438
1545386489,36.1583,-39.2704
1545386499,36.5721,-38.6904
1545386509,36.9829,-38.1036
1545386519,37.3901,-37.5101
1545386529,37.7940,-36.9096
1545386539,38.1944,-36.3020
1545386549,38.5911,-35.6872
1545386559,38.9842,-35.0652
1545386569,39.3734,-34.4359
1545386579,39.7586,-33.7990
1545386589,40.1399,-33.1545
1545386599,40.5171,-32.5024
1545386609,40.8901,-31.8424
1545386619,41.2588,-31.1744
1545386629,41.6231,-30.4984
1545386639,41.9650,-29.8487
1545386649,42.3203,-29.1569
1545386659,42.6709,-28.4567
1545386669,43.0167,-27.7482
1545386679,43.3575,-27.0312
1545386689,43.6932,-26.3057
1545386699,44.0238,-25.5716
1545386709,44.3490,-24.8288
1545386719,44.6688,-24.0773
1545386729,44.9831,-23.3170
1545386739,45.2917,-22.5479
1545386749,45.5944,-21.7701
1545386759,45.8913,-20.9834
1545386769,46.1821,-20.1880
1545386779,46.4667,-19.3836
1545386789,46.7449,-18.5705
1545386799,47.0168,-17.7486
1545386809,47.2821,-16.9180
1545386819,47.5406,-16.0786
1545386829,47.7924,-15.2306
1545386839,48.0372,-14.3740
1545386849,48.2750,-13.5090
1545386859,48.5055,-12.6356
1545386869,48.7287,-11.7540
1545386879,48.9444,-10.8643
1545386889,49.1527,-9.9665
1545386899,49.3531,-9.0610
1545386909,49.5458,-8.1478
1545386919,49.7216,-7.2733
1545386929,49.8987,-6.3458
1545386939,50.0676,-5.4114
1545386949,50.2283,-4.4702
1545386959,50.3807,-3.5224
1545386969,50.5246,-2.5685
1545386979,50.6600,-1.6087
1545386989,50.7867,-0.6433
1545386999,50.9046,0.3275
1545387009,51.0138,1.3033
1545387019,51.1141,2.2836
1545387029,51.2054,3.2682
1545387039,51.2877,4.2566
1545387049,51.3609,5.2484
1545387059,51.4250,6.2435
1545387069,51.4799,7.2413
1545387079,51.5255,8.2414
1545387089,51.5619,9.2434
1545387099,51.5891,10.2470
1545387109,51.6069,11.2516
1545387119,51.6154,12.2567
1545387129,51.6146,13.2621
1545387139,51.6044,14.2672
1545387149,51.5850,15.2716
1545387160,51.5562,16.2750
1545387170,51.5181,17.2768
1545387180,51.4708,18.2767
1545387190,51.4143,19.2742
1545387200,51.3486,20.2689
1545387210,51.2737,21.2604
1545387220,51.1898,22.2485
1545387230,51.0969,23.2326
1545387240,50.9950,24.2124
1545387250,50.8842,25.1875
1545387259,50.7708,26.1092
1545387269,50.6430,27.0742
1545387279,50.5065,28.0336
1545387289,50.3614,28.9871
1545387299,50.2079,29.9342
1545387309,50.0460,30.8751
1545387319,49.8759,31.8091
1545387329,49.6977,32.7359
1545387339,49.5114,33.6556
1545387349,49.3172,34.5677
1545387359,49.1153,35.4722
1545387370,48.9056,36.3690
1545387380,48.6884,37.2577
1545387390,48.4637,38.1383
1545387400,48.2317,39.0107
1545387410,47.9925,39.8746
1545387420,47.7463,40.7301
1545387430,47.4931,41.5770
1545387440,47.2331,42.4153
1545387450,46.9664,43.2447
1545387460,46.6932,44.0656
1545387470,46.4134,44.8778
1545387480,46.1275,45.6810
1545387490,45.8353,46.4755
1545387500,45.5371,47.2611
1545387510,45.2329,48.0381
1545387520,44.9229,48.8061
1545387530,44.6074,49.5653
1545387540,44.2862,50.3159
1545387550,43.9596,51.0577
1545387560,43.6278,51.7907
1545387570,43.2907,52.5153
1545387580,42.9658,53.1957
1545387590,42.6190,53.9036
1545387600,42.2674,54.6033
1545387610,41.9110,55.2946
1545387620,41.5499,55.9777
1545387630,41.1844,56.6527
1545387640,40.8145,57.3197
1545387650,40.4403,57.9788
1545387660,40.0619,58.6300
1545387670,39.6794,59.2736
1545387680,39.2928,59.9097
1545387690,38.9024,60.5383
1545387700,38.5082,61.1594
1545387710,38.1103,61.7732
1545387720,37.7088,62.3799
1545387730,37.3038,62.9796
1545387740,36.8954,63.5723
1545387750,36.4836,64.1583
1545387760,36.0685,64.7377
1545387770,35.6503,65.3104
1545387780,35.2290,65.8767
1545387790,34.8046,66.4367
1545387800,34.3773,66.9905
1545387810,33.9472,67.5382
1545387820,33.5144,68.0799
1545387830,33.0787,68.6159
1545387840,32.6405,69.1461
1545387850,32.1996,69.6706
1545387860,31.7563,70.1897
1545387870,31.3106,70.7035
1545387880,30.8624,71.2119
1545387890,30.4120,71.7152
1545387900,29.9820,72.1888
1545387910,29.5272,72.6824
1545387920,29.0703,73.1712
1545387930,28.6114,73.6553
1545387940,28.1503,74.1348
1545387950,27.6874,74.6099
1545387960,27.2225,75.0805
1545387970,26.7558,75.5469
1545387980,26.2873,76.0091
1545387990,25.8170,76.4673
1545388000,25.3450,76.9215
1545388010,24.8714,77.3718
1545388020,24.3961,77.8184
1545388030,23.9193,78.2613
1545388040,23.4411,78.7005
1545388050,22.9614,79.1363
1545388060,22.4802,79.5687
1545388070,21.9976,79.9978
1545388080,21.5137,80.4237
1545388090,21.0284,80.8466
1545388100,20.5420,81.2664
1545388110,20.0545,81.6831
1545388120,19.5656,82.0971
1545388130,19.0757,82.5083
1545388140,18.5847,82.9167
1545388150,18.0927,83.3227
1545388160,17.5996,83.7260
1545388170,17.1055,84.1270
1545388180,16.6104,84.5255
1545388190,16.1145,84.9218
1545388200,15.6178,85.3159
1545388210,15.1201,85.7079
1545388220,14.6465,86.0784
1545388230,14.1473,86.4664
1545388240,13.6473,86.8526
1545388250,13.1465,87.2370
1545388260,12.6451,87.6196
1545388270,12.1431,88.0005
1545388280,11.6403,88.3798
1545388290,11.1371,88.7576
1545388300,10.6332,89.1339
1545388310,10.1288,89.5088
1545388320,9.6239,89.8824
1545388330,9.1184,90.2549
1545388340,8.6125,90.6261
1545388350,8.1061,90.9962
1545388360,7.5994,91.3652
1545388370,7.0923,91.7333
1545388380,6.5848,92.1004
1545388390,6.0770,92.4668
1545388400,5.5690,92.8323
1545388410,5.0607,93.1971
1545388420,4.5521,93.5612
1545388430,4.0433,93.9248
1545388441,3.5343,94.2879
1545388451,3.0251,94.6505
1545388461,2.5158,95.0128
1545388471,2.0063,95.3747
1545388481,1.4968,95.7363
1545388491,0.9872,96.0978
1545388501,0.4776,96.4591
1545388511,-0.0321,96.8204
1545388521,-0.5417,97.1816
1545388531,-1.0513,97.5429
1545388540,-1.5353,97.8863
1545388550,-2.0448,98.2479
1545388560,-2.5541,98.6097
1545388570,-3.0633,98.9719
1545388580,-3.5723,99.3344
1545388590,-4.0811,99.6974
1545388600,-4.5898,100.0609
1545388610,-5.0981,100.4250
1545388620,-5.6062,100.7896
1545388630,-6.1140,101.1550
1545388640,-6.6215,101.5211
1545388651,-7.1286,101.8881
1545388661,-7.6354,102.2561
1545388671,-8.1419,102.6250
1545388681,-8.6479,102.9949
1545388691,-9.1534,103.3659
1545388701,-9.6585,103.7381
1545388711,-10.1630,104.1114
1545388721,-10.6669,104.4861
1545388731,-11.1704,104.8622
1545388741,-11.6732,105.2397
1545388751,-12.1754,105.6188
1545388761,-12.6769,105.9994
1545388771,-13.1778,106.3816
1545388781,-13.6778,106.7656
1545388791,-14.1772,107.1513
1545388801,-14.6758,107.5390
1545388811,-15.1735,107.9286
1545388821,-15.6705,108.3202
1545388831,-16.1666,108.7140
1545388841,-16.6617,109.1099
1545388851,-17.1560,109.5081
1545388861,-17.6492,109.9086
1545388871,-18.1414,110.3115
1545388881,-18.6327,110.7170
1545388891,-19.0983,111.1046
1545388901,-19.5874,111.5151
1545388911,-20.0753,111.9284
1545388921,-20.5620,112.3445
1545388931,-21.0475,112.7636
1545388941,-21.5319,113.1858
1545388951,-22.0148,113.6109
1545388961,-22.4964,114.0392
1545388971,-22.9765,114.4708
1545388981,-23.4553,114.9058
1545388991,-23.9326,115.3442
1545389001,-24.4084,115.7862
1545389011,-24.8826,116.2319
1545389021,-25.3552,116.6812
1545389031,-25.8262,117.1345
1545389041,-26.2955,117.5917
1545389051,-26.7630,118.0529
1545389061,-27.2286,118.5182
1545389071,-27.6924,118.9878
1545389081,-28.1544,119.4618
1545389091,-28.6143,119.9401
1545389101,-29.0722,120.4231
1545389111,-29.5281,120.9107
1545389121,-29.9818,121.4030
1545389131,-30.4332,121.9002
1545389141,-30.8825,122.4025
1545389151,-31.3294,122.9098
1545389161,-31.7739,123.4223
1545389171,-32.2160,123.9402
1545389181,-32.6556,124.4635
1545389191,-33.0927,124.9924
1545389201,-33.5270,125.5270
1545389211,-33.9372,126.0402
1545389221,-34.3663,126.5862
1545389231,-34.7924,127.1382
1545389241,-35.2157,127.6963
1545389251,-35.6359,128.2607
1545389261,-36.0531,128.8315
1545389271,-36.4671,129.4088
1545389281,-36.8778,129.9927
1545389291,-37.2852,130.5833
1545389301,-37.6892,131.1807
1545389311,-38.0897,131.7851
1545389321,-38.4867,132.3968
1545389331,-38.8799,133.0154
1545389341,-39.2693,133.6415
1545389351,-39.6548,134.2749
1545389361,-40.0364,134.9158
1545389371,-40.4140,135.5645
1545389381,-40.7873,136.2208
1545389391,-41.1564,136.8850
1545389401,-41.5213,137.5574
1545389411,-41.8815,138.2375
1545389421,-42.2371,138.9257
1545389431,-42.5880,139.6222
1545389441,-42.9342,140.3270
1545389451,-43.2754,141.0401
1545389461,-43.6115,141.7617
