timestamp, latitude, longitude 
1545389471,-43.9426,142.4918
1545389481,-44.2683,143.2305
1545389491,-44.5886,143.9777
1545389502,-44.9035,144.7336
1545389512,-45.2127,145.4982
1545389521,-45.5011,146.2326
1545389531,-45.7990,147.0145
1545389541,-46.0909,147.8049
1545389551,-46.3767,148.6040
1545389561,-46.6563,149.4120
1545389571,-46.9294,150.2287
1545389581,-47.1961,151.0539
1545389591,-47.4561,151.8879
1545389601,-47.7094,152.7304
1545389611,-47.9558,153.5814
1545389621,-48.1952,154.4408
1545389631,-48.4275,155.3086
1545389641,-48.6526,156.1846
1545389651,-48.8702,157.0687
1545389661,-49.0804,157.9607
1545389671,-49.2830,158.8604
1545389681,-49.4778,159.7678
1545389691,-49.6648,160.6825
1545389701,-49.8438,161.6045
1545389712,-50.0148,162.5335
1545389722,-50.1776,163.4693
1545389732,-50.3321,164.4115
1545389742,-50.4783,165.3600
1545389752,-50.6160,166.3144
1545389762,-50.7452,167.2745
1545389772,-50.8657,168.2400
1545389782,-50.9775,169.2105
1545389792,-51.0804,170.1858
1545389802,-51.1745,171.1653
1545389812,-51.2597,172.1489
1545389822,-51.3359,173.1360
1545389832,-51.4030,174.1262
1545389842,-51.4610,175.1193
1545389852,-51.5098,176.1148
1545389861,-51.5478,177.0624
1545389871,-51.5787,178.0616
1545389881,-51.6004,179.0619
1545389891,-51.6129,-179.9372
1545389901,-51.6161,-178.9358
1545389911,-51.6100,-177.9345
1545389922,-51.5947,-176.9337
1545389932,-51.5702,-175.9338
1545389942,-51.5364,-174.9352
1545389952,-51.4935,-173.9385
1545389962,-51.4413,-172.9440
1545389972,-51.3801,-171.9521
1545389982,-51.3098,-170.9629
1545389992,-51.2304,-169.9772
1545390002,-51.1421,-168.9954
1545390012,-51.0448,-168.0176
1545390022,-50.9387,-167.0443
1545390032,-50.8239,-166.0759
1545390042,-50.7003,-165.1124
1545390052,-50.5682,-164.1545
1545390062,-50.4275,-163.2025
1545390072,-50.2784,-162.2565
1545390082,-50.1210,-161.3169
1545390092,-49.9554,-160.3839
1545390102,-49.7816,-159.4577
1545390112,-49.5998,-158.5387
1545390122,-49.4101,-157.6269
1545390132,-49.2126,-156.7226
1545390142,-49.0075,-155.8260
1545390152,-48.7947,-154.9371
1545390162,-48.5746,-154.0563
1545390172,-48.3586,-153.2271
1545390182,-48.1243,-152.3622
1545390192,-47.8829,-151.5057
1545390202,-47.6346,-150.6577
1545390212,-47.3794,-149.8183
1545390222,-47.1176,-148.9875
1545390232,-46.8492,-148.1654
1545390242,-46.5743,-147.3519
1545390252,-46.2931,-146.5471
1545390262,-46.0057,-145.7512
1545390272,-45.7123,-144.9639
1545390282,-45.4129,-144.1854
1545390292,-45.1076,-143.4157
1545390302,-44.7967,-142.6546
1545390312,-44.4802,-141.9023
1545390322,-44.1583,-141.1586
1545390332,-43.8310,-140.4235
1545390342,-43.4986,-139.6970
1545390352,-43.1610,-138.9790
1545390362,-42.8184,-138.2693
1545390372,-42.4710,-137.5680
1545390382,-42.1188,-136.8749
1545390392,-41.7619,-136.1900
1545390402,-41.4006,-135.5133
1545390412,-41.0348,-134.8446
1545390422,-40.6647,-134.1837
1545390432,-40.2903,-133.5307
1545390442,-39.9118,-132.8853
1545390452,-39.5294,-132.2476
1545390462,-39.1430,-131.6173
1545390472,-38.7527,-130.9944
1545390482,-38.3587,-130.3788
1545390492,-37.9611,-129.7703
1545390502,-37.5599,-129.1688
1545390512,-37.1756,-128.6038
1545390522,-36.7677,-128.0157
1545390532,-36.3566,-127.4343
1545390542,-35.9422,-126.8595
1545390552,-35.5247,-126.2912
1545390562,-35.1042,-125.7292
1545390572,-34.6807,-125.1734
1545390582,-34.2542,-124.6237
1545390592,-33.8250,-124.0800
1545390602,-33.3930,-123.5422
1545390612,-32.9583,-123.0100
1545390622,-32.5211,-122.4836
1545390632,-32.0813,-121.9628
1545390642,-31.6391,-121.4473
1545390652,-31.1944,-120.9371
1545390662,-30.7473,-120.4320
1545390672,-30.2980,-119.9321
1545390682,-29.8465,-119.4370
1545390692,-29.3927,-118.9468
1545390702,-28.9370,-118.4614
1545390712,-28.4791,-117.9805
1545390722,-28.0192,-117.5042
1545390732,-27.5575,-117.0324
1545390742,-27.0938,-116.5648
1545390752,-26.6282,-116.1014
1545390762,-26.1609,-115.6420
1545390773,-25.6918,-115.1867
1545390783,-25.2212,-114.7354
1545390793,-24.7488,-114.2879
1545390803,-24.2749,-113.8441
1545390813,-23.7995,-113.4038
1545390823,-23.3224,-112.9670
1545390833,-22.8440,-112.5338
1545390842,-22.3882,-112.1252
1545390852,-21.9070,-111.6983
1545390862,-21.4245,-111.2745
1545390872,-20.9408,-110.8539
1545390882,-20.4558,-110.4362
1545390892,-19.9695,-110.0214
1545390902,-19.4822,-109.6095
1545390912,-18.9936,-109.2002
1545390922,-18.5040,-108.7936
1545390932,-18.0133,-108.3895
1545390942,-17.5216,-107.9880
1545390952,-17.0290,-107.5888
1545390962,-16.5353,-107.1919
1545390972,-16.0407,-106.7973
1545390983,-15.5452,-106.4048
1545390993,-15.0489,-106.0144
1545391003,-14.5518,-105.6260
1545391013,-14.0538,-105.2395
1545391023,-13.5551,-104.8549
1545391033,-13.0556,-104.4721
1545391043,-12.5555,-104.0910
1545391053,-12.0546,-103.7115
1545391063,-11.5531,-103.3335
1545391073,-11.0510,-102.9571
1545391083,-10.5484,-102.5821
1545391093,-10.0451,-102.2084
1545391103,-9.5414,-101.8361
1545391113,-9.0372,-101.4649
1545391123,-8.5325,-101.0949
1545391133,-8.0273,-100.7260
1545391143,-7.5218,-100.3582
1545391153,-7.0159,-99.9913
1545391163,-6.5095,-99.6251
1545391173,-6.0028,-99.2599
1545391182,-5.5212,-98.9136
1545391192,-5.0140,-98.5497
1545391203,-4.5065,-98.1865
1545391213,-3.9987,-97.8238
1545391223,-3.4907,-97.4616
1545391233,-2.9825,-97.0998
1545391243,-2.4742,-96.7384
1545391253,-1.9658,-96.3774
1545391263,-1.4572,-96.0165
1545391273,-0.9486,-95.6558
1545391283,-0.4399,-95.2952
1545391293,0.0689,-94.9347
1545391303,0.5776,-94.5741
1545391313,1.0863,-94.2135
1545391323,1.5950,-93.8527
1545391333,2.1036,-93.4918
1545391343,2.6121,-93.1305
1545391353,3.1206,-92.7689
1545391363,3.6288,-92.4069
1545391373,4.1369,-92.0445
1545391383,4.6448,-91.6815
1545391393,5.1525,-91.3178
1545391403,5.6599,-90.9536
1545391413,6.1670,-90.5887
1545391423,6.6739,-90.2230
1545391433,7.1804,-89.8564
1545391443,7.6865,-89.4889
1545391453,8.1923,-89.1203
1545391463,8.6977,-88.7508
1545391473,9.2027,-88.3800
1545391483,9.7072,-88.0082
1545391493,10.2112,-87.6351
1545391503,10.6895,-87.2794
1545391513,11.1925,-86.9035
1545391523,11.6949,-86.5263
1545391533,12.1967,-86.1476
1545391543,12.6978,-85.7672
1545391553,13.1983,-85.3851
1545391563,13.6981,-85.0013
1545391573,14.1972,-84.6157
1545391583,14.6955,-84.2282
1545391593,15.1930,-83.8387
1545391603,15.6898,-83.4471
1545391613,16.1857,-83.0534
1545391623,16.6807,-82.6575
1545391633,17.1747,-82.2593
1545391643,17.6678,-81.8588
1545391653,18.1600,-81.4558
1545391663,18.6511,-81.0503
1545391673,19.1412,-80.6422
1545391683,19.6302,-80.2314
1545391693,20.1180,-79.8178
1545391703,20.6047,-79.4014
1545391713,21.0902,-78.9820
1545391723,21.5745,-78.5595
1545391733,22.0574,-78.1340
1545391743,22.5390,-77.7052
1545391753,23.0192,-77.2732
1545391763,23.4981,-76.8377
1545391773,23.9754,-76.3987
1545391783,24.4513,-75.9562
1545391793,24.9256,-75.5100
1545391803,25.3983,-75.0601
1545391813,25.8693,-74.6062
1545391823,26.3387,-74.1484
1545391833,26.7830,-73.7097
1545391843,27.2489,-73.2438
1545391853,27.7130,-72.7736
1545391863,28.1752,-72.2991
1545391873,28.6355,-71.8200
1545391883,29.0937,-71.3364
1545391893,29.5499,-70.8480
1545391903,30.0039,-70.3549
1545391913,30.4558,-69.8568
1545391923,30.9054,-69.3537
1545391933,31.3528,-68.8455
1545391943,31.7977,-68.3320
1545391953,32.2402,-67.8132
1545391963,32.6803,-67.2888
1545391973,33.1177,-66.7588
1545391983,33.5525,-66.2231
1545391993,33.9847,-65.6816
1545392003,34.4141,-65.1340
1545392013,34.8405,-64.5805
1545392023,35.2641,-64.0207
1545392033,35.6846,-63.4547
1545392044,36.1021,-62.8821
1545392054,36.5164,-62.3031
1545392064,36.9274,-61.7173
1545392074,37.3352,-61.1247
1545392084,37.7394,-60.5252
1545392094,38.1402,-59.9187
1545392104,38.5374,-59.3051
1545392114,38.9309,-58.6841
1545392124,39.3206,-58.0558
1545392134,39.7065,-57.4199
1545392144,40.0883,-56.7765
1545392154,40.4660,-56.1254
1545392163,40.8210,-55.4996
1545392173,41.1905,-54.8332
1545392183,41.5556,-54.1587
1545392193,41.9162,-53.4761
1545392203,42.2722,-52.7854
1545392213,42.6234,-52.0864
1545392223,42.9699,-51.3790
1545392233,43.3114,-50.6631
1545392243,43.6478,-49.9388
1545392253,43.9791,-49.2058
1545392264,44.3050,-48.4642
1545392274,44.6256,-47.7139
1545392284,44.9406,-46.9549
1545392294,45.2500,-46.1870
1545392304,45.5535,-45.4105
1545392314,45.8511,-44.6251
1545392324,46.1428,-43.8308
1545392334,46.4282,-43.0277
1545392344,46.7073,-42.2159
1545392354,46.9801,-41.3951
1545392364,47.2463,-40.5656
1545392374,47.5058,-39.7274
1545392384,47.7585,-38.8807
1545392394,48.0042,-38.0253
1545392404,48.2429,-37.1615
1545392414,48.4745,-36.2890
1545392424,48.6987,-35.4084
1545392434,48.9155,-34.5197
1545392444,49.1247,-33.6230
1545392454,49.3263,-32.7186
1545392464,49.5200,-31.8065
1545392474,49.7059,-30.8869
1545392484,49.8837,-29.9601
1545392494,50.0451,-29.0730
1545392504,50.2069,-28.1328
1545392514,50.3604,-27.1860
1545392524,50.5055,-26.2330
1545392534,50.6420,-25.2742
1545392544,50.7698,-24.3095
1545392554,50.8890,-23.3395
1545392564,50.9994,-22.3644
1545392574,51.1009,-21.3846
1545392584,51.1934,-20.4006
1545392594,51.2770,-19.4125
1545392604,51.3514,-18.4209
1545392614,51.4168,-17.4261
1545392624,51.4729,-16.4286
1545392634,51.5199,-15.4286
1545392644,51.5575,-14.4268
1545392654,51.5859,-13.4235
1545392664,51.6050,-12.4192
1545392674,51.6148,-11.4141
1545392684,51.6152,-10.4087
1545392694,51.6064,-9.4035
1545392704,51.5882,-8.3989
1545392714,51.5607,-7.3955
1545392724,51.5239,-6.3934
1545392734,51.4778,-5.3933
1545392744,51.4225,-4.3954
1545392754,51.3581,-3.4001
1545392764,51.2845,-2.4081
1545392774,51.2018,-1.4196
1545392784,51.1101,-0.4350
1545392794,51.0094,0.5454
1545392804,50.8998,1.5212
1545392814,50.7815,2.4919
1545392824,50.6543,3.4574
1545392834,50.5186,4.4173
1545392844,50.3817,5.3236
1545392854,50.2293,6.2717
1545392864,50.0686,7.2132
1545392874,49.8997,8.1480
1545392884,49.7225,9.0760
1545392894,49.5373,9.9967
1545392904,49.3442,10.9099
1545392914,49.1433,11.8155
1545392924,48.9346,12.7134
1545392934,48.7184,13.6033
1545392944,48.4947,14.4850
1545392954,48.2637,15.3586
1545392964,48.0255,16.2237
1545392974,47.7802,17.0803
1545392984,47.5279,17.9284
1545392994,47.2688,18.7679
1545393004,47.0031,19.5986
1545393014,46.7307,20.4208
1545393024,46.4519,21.2340
1545393034,46.1667,22.0384
1545393044,45.8754,22.8340
1545393054,45.5781,23.6208
1545393064,45.2747,24.3988
1545393074,44.9656,25.1680
1545393084,44.6507,25.9285
1545393094,44.3303,26.6802
1545393105,44.0045,27.4231
1545393115,43.6734,28.1574
1545393125,43.3370,28.8830
1545393135,42.9956,29.6002
1545393145,42.6492,30.3089
1545393155,42.2980,31.0093
1545393164,41.9599,31.6669
1545393174,41.5995,32.3511
1545393184,41.2346,33.0272
1545393194,40.8653,33.6953
1545393204,40.4917,34.3554
1545393214,40.1139,35.0077
1545393224,39.7319,35.6523
1545393234,39.3460,36.2892
1545393244,38.9561,36.9187
1545393254,38.5625,37.5408
1545393264,38.1650,38.1557
1545393274,37.7640,38.7635
1545393284,37.3595,39.3641
1545393294,36.9515,39.9578
1545393304,36.5401,40.5447
1545393314,36.1255,41.1249
1545393325,35.7077,41.6985
1545393335,35.2868,42.2657
1545393345,34.8629,42.8266
1545393355,34.4360,43.3813
1545393365,34.0062,43.9299
1545393375,33.5736,44.4725
1545393385,33.1384,45.0092
1545393395,32.7004,45.5403
1545393405,32.2599,46.0656
1545393415,31.8169,46.5855
1545393425,31.3714,47.0999
1545393435,30.9236,47.6091
1545393445,30.4735,48.1132
1545393455,30.0211,48.6122
1545393465,29.5665,49.1062
1545393475,29.1096,49.5956
1545393485,28.6507,50.0802
1545393494,28.2130,50.5362
1545393504,27.7503,51.0118
1545393514,27.2857,51.4831
1545393524,26.8193,51.9500
1545393535,26.3511,52.4127
1545393545,25.8810,52.8714
1545393555,25.4093,53.3261
1545393565,24.9360,53.7769
1545393575,24.4610,54.2239
1545393585,23.9844,54.6673
1545393595,23.5063,55.1070
1545393605,23.0161,55.5530
1545393615,22.5351,55.9858
1545393625,22.0527,56.4153
1545393635,21.5690,56.8415
1545393645,21.0840,57.2646
1545393655,20.5976,57.6848
1545393665,20.1345,58.0811
1545393675,19.6459,58.4956
1545393685,19.1562,58.9072
1545393695,18.6654,59.3161
1545393705,18.1735,59.7224
1545393715,17.6805,60.1262
1545393725,17.1865,60.5276
1545393735,16.6915,60.9266
1545393745,16.1957,61.3233
1545393755,15.6991,61.7177
1545393765,15.2015,62.1101
1545393775,14.7032,62.5003
1545393785,14.2039,62.8887
1545393795,13.7040,63.2750
1545393805,13.2034,63.6596
1545393815,12.7020,64.0424
1545393825,12.2000,64.4235
1545393835,11.6974,64.8030
1545393845,11.1941,65.1810
1545393855,10.6903,65.5575
1545393865,10.1860,65.9326
1545393875,9.6811,66.3064
1545393885,9.1756,66.6789
1545393895,8.6697,67.0503
1545393905,8.1635,67.4205
1545393915,7.6568,67.7897
1545393925,7.1497,68.1579
1545393935,6.6423,68.5251
1545393945,6.1345,68.8915
1545393955,5.6265,69.2571
1545393965,5.1182,69.6220
1545393975,4.6096,69.9863
1545393985,4.1263,70.3317
1545393995,3.6173,70.6949
1545394005,3.1081,71.0576
1545394015,2.5989,71.4198
1545394025,2.0895,71.7818
1545394035,1.5800,72.1435
1545394045,1.0704,72.5050
1545394055,0.5608,72.8663
1545394065,0.0512,73.2275
1545394075,-0.4584,73.5888
1545394085,-0.9680,73.9500
1545394095,-1.4775,74.3114
1545394105,-1.9869,74.6730
1545394115,-2.4962,75.0348
1545394125,-3.0054,75.3969
1545394135,-3.5145,75.7594
1545394145,-4.0233,76.1223
1545394155,-4.5319,76.4857
1545394165,-5.0403,76.8497
1545394175,-5.5484,77.2143
1545394185,-6.0563,77.5796
1545394195,-6.5638,77.9457
1545394205,-7.0710,78.3126
1545394215,-7.5779,78.6804
1545394225,-8.0843,79.0491
1545394235,-8.5903,79.4189
1545394245,-9.0959,79.7898
1545394255,-9.6010,80.1618
1545394265,-10.1055,80.5350
1545394275,-10.6096,80.9095
1545394285,-11.1130,81.2855
1545394296,-11.6159,81.6628
1545394306,-12.1181,82.0416
1545394316,-12.6197,82.4220
1545394325,-13.0956,82.7849
1545394335,-13.5958,83.1686
1545394345,-14.0953,83.5541
1545394355,-14.5941,83.9415
1545394365,-15.0920,84.3308
1545394375,-15.5892,84.7221
1545394385,-16.0854,85.1155
1545394395,-16.5807,85.5111
1545394405,-17.0750,85.9088
1545394415,-17.5685,86.3090
1545394425,-18.0609,86.7116
1545394435,-18.5523,87.1166
1545394445,-19.0426,87.5242
1545394455,-19.5318,87.9345
1545394465,-20.0199,88.3475
1545394475,-20.5069,88.7634
1545394485,-20.9926,89.1821
1545394495,-21.4769,89.6039
1545394506,-21.9600,90.0287
1545394516,-22.4420,90.4568
1545394526,-22.9223,90.8880
1545394536,-23.4013,91.3227
1545394546,-23.8788,91.7607
1545394556,-24.3547,92.2023
1545394566,-24.8291,92.6475
1545394576,-25.3020,93.0965
1545394586,-25.7731,93.5493
1545394596,-26.2426,94.0060
1545394606,-26.7102,94.4667
1545394616,-27.1761,94.9316
1545394626,-27.6401,95.4007
1545394636,-28.1022,95.8741
1545394646,-28.5624,96.3520
1545394655,-28.9977,96.8101
1545394666,-29.4766,97.3215
1545394676,-29.9306,97.8133
1545394686,-30.3824,98.3100
1545394695,-30.8094,98.7864
1545394705,-31.2567,99.2929
1545394716,-31.7017,99.8047
1545394726,-32.1442,100.3217
1545394736,-32.5842,100.8440
1545394746,-33.0216,101.3720
1545394756,-33.4564,101.9056
1545394766,-33.8886,102.4451
1545394776,-34.3179,102.9904
1545394786,-34.7444,103.5417
1545394796,-35.1681,104.0992
1545394806,-35.5887,104.6629
1545394816,-36.0061,105.2329
1545394826,-36.4205,105.8094
1545394836,-36.8316,106.3925
1545394846,-37.2393,106.9823
1545394856,-37.6437,107.5790
1545394866,-38.0446,108.1826
1545394876,-38.4419,108.7933
1545394886,-38.8355,109.4112
1545394896,-39.2254,110.0364
1545394906,-39.6114,110.6690
1545394916,-39.9934,111.3091
1545394926,-40.3715,111.9569
1545394936,-40.7453,112.6123
1545394946,-41.1148,113.2756
1545394956,-41.4619,113.9130
1545394966,-41.8228,114.5918
1545394976,-42.1792,115.2787
1545394986,-42.5309,115.9738
1545394996,-42.8778,116.6772
1545395006,-43.2198,117.3889
1545395016,-43.5568,118.1091
1545395026,-43.8887,118.8378
1545395036,-44.2153,119.5750
1545395046,-44.5365,120.3208
1545395056,-44.8522,121.0753
1545395066,-45.1624,121.8385
1545395076,-45.4668,122.6104
1545395086,-45.7654,123.3910
1545395096,-46.0579,124.1804
1545395106,-46.3444,124.9786
1545395116,-46.6246,125.7855
1545395126,-46.8985,126.6011
1545395136,-47.1659,127.4254
1545395146,-47.4268,128.2584
1545395156,-47.6808,129.0999
1545395166,-47.9280,129.9500
1545395176,-48.1682,130.8084
1545395186,-48.4013,131.6752
1545395196,-48.6272,132.5503
1545395206,-48.8457,133.4334
1545395216,-49.0568,134.3245
1545395226,-49.2602,135.2234
1545395236,-49.4559,136.1299
1545395246,-49.6438,137.0438
1545395256,-49.8238,137.9651
1545395266,-49.9957,138.8934
1545395276,-50.1595,139.8284
1545395286,-50.3149,140.7699
1545395296,-50.4621,141.7176
1545395306,-50.5940,142.6235
1545395316,-50.7246,143.5827
1545395326,-50.8465,144.5473
1545395336,-50.9597,145.5170
1545395346,-51.0641,146.4914
1545395356,-51.1597,147.4702
1545395366,-51.2463,148.4530
1545395376,-51.3240,149.4395
1545395386,-51.3926,150.4295
1545395396,-51.4521,151.4220
1545395406,-51.5024,152.4172
1545395416,-51.5436,153.4144
1545395426,-51.5756,154.4133
1545395436,-51.5984,155.4133
1545395446,-51.6119,156.4144
1545395456,-51.6162,157.4157
1545395466,-51.6112,158.4171
1545395476,-51.5969,159.4179
1545395486,-51.5735,160.4178
1545395496,-51.5408,161.4164
1545395506,-51.4989,162.4133
1545395516,-51.4478,163.4081
1545395526,-51.3876,164.4005
1545395536,-51.3183,165.3898
1545395546,-51.2400,166.3758
1545395556,-51.1527,167.3582
1545395567,-51.0565,168.3365
1545395577,-50.9514,169.3103
1545395587,-50.8375,170.2794
1545395597,-50.7150,171.2434
1545395607,-50.5838,172.2020
1545395617,-50.4441,173.1548
1545395627,-50.2959,174.1015
1545395637,-50.1395,175.0418
1545395646,-49.9832,175.9291
1545395656,-49.8108,176.8564
1545395666,-49.6303,177.7767
1545395676,-49.4419,178.6897
1545395686,-49.2457,179.5953
1545395696,-49.0418,-179.5068
1545395706,-48.8303,-178.6168
1545395716,-48.6113,-177.7346
1545395726,-48.3850,-176.8606
1545395736,-48.1516,-175.9948
1545395746,-47.9110,-175.1374
1545395756,-47.6634,-174.2885
1545395766,-47.4091,-173.4481
1545395776,-47.1480,-172.6163
1545395787,-46.8803,-171.7932
1545395797,-46.6062,-170.9787
1545395807,-46.3257,-170.1730
1545395817,-46.0390,-169.3759
1545395827,-45.7463,-168.5877
1545395837,-45.4476,-167.8082
1545395847,-45.1430,-167.0375
1545395857,-44.8328,-166.2756
1545395867,-44.5169,-165.5221
1545395877,-44.1956,-164.7774
1545395887,-43.8689,-164.0413
1545395897,-43.5370,-163.3138
1545395907,-43.2000,-162.5947
1545395917,-42.8580,-161.8842
1545395927,-42.5111,-161.1818
1545395937,-42.1594,-160.4878
1545395947,-41.8031,-159.8020
1545395957,-41.4423,-159.1245
1545395967,-41.0770,-158.4547
1545395976,-40.7259,-157.8258
1545395986,-40.3523,-157.1715
1545395997,-39.9744,-156.5248
1545396007,-39.5926,-155.8858
1545396017,-39.2068,-155.2543
1545396027,-38.8172,-154.6302
1545396037,-38.4238,-154.0134
1545396047,-38.0268,-153.4037
1545396057,-37.6262,-152.8012
1545396067,-37.2222,-152.2055
1545396077,-36.8147,-151.6167
1545396087,-36.4040,-151.0346
1545396097,-35.9900,-150.4590
1545396107,-35.5728,-149.8899
1545396117,-35.1526,-149.3272
1545396127,-34.7294,-148.7706
1545396137,-34.3034,-148.2203
1545396147,-33.8745,-147.6760
1545396157,-33.4428,-147.1375
1545396167,-33.0085,-146.6048
1545396177,-32.5715,-146.0777
1545396187,-32.1319,-145.5561
1545396197,-31.6899,-145.0399
1545396207,-31.2454,-144.5290
1545396217,-30.7987,-144.0234
1545396227,-30.3496,-143.5228
1545396237,-29.8982,-143.0271
1545396247,-29.4447,-142.5364
1545396257,-28.9891,-142.0504
1545396267,-28.5315,-141.5691
1545396277,-28.0719,-141.0923
1545396287,-27.6104,-140.6199
1545396297,-27.1469,-140.1518
1545396307,-26.7049,-139.7110
1545396317,-26.2379,-139.2511
1545396327,-25.7691,-138.7952
1545396337,-25.2987,-138.3432
1545396347,-24.8267,-137.8951
1545396357,-24.3530,-137.4506
1545396367,-23.8779,-137.0098
1545396377,-23.4011,-136.5726
1545396387,-22.9229,-136.1387
1545396397,-22.4433,-135.7082
1545396407,-21.9624,-135.2810
1545396417,-21.4800,-134.8568
1545396427,-20.9964,-134.4359
1545396437,-20.5116,-134.0179
1545396447,-20.0255,-133.6028
1545396457,-19.5382,-133.1905
1545396467,-19.0498,-132.7809
1545396477,-18.5604,-132.3740
1545396487,-18.0698,-131.9697
1545396497,-17.5781,-131.5677
1545396507,-17.0855,-131.1682
1545396517,-16.5919,-130.7711
1545396527,-16.0975,-130.3762
1545396537,-15.6021,-129.9835
1545396547,-15.1058,-129.5928
1545396557,-14.6088,-129.2042
1545396567,-14.1110,-128.8176
1545396577,-13.6123,-128.4327
1545396587,-13.1129,-128.0497
1545396597,-12.6129,-127.6684
1545396607,-12.1121,-127.2887
1545396617,-11.6107,-126.9106
1545396627,-11.1088,-126.5341
1545396638,-10.6062,-126.1589
1545396647,-10.1282,-125.8038
1545396657,-9.6246,-125.4313
1545396667,-9.1204,-125.0599
1545396677,-8.6158,-124.6897
1545396687,-8.1106,-124.3205
1545396697,-7.6051,-123.9525
1545396707,-7.0992,-123.5854
1545396717,-6.5929,-123.2192
1545396727,-6.0863,-122.8538
1545396737,-5.5794,-122.4892
1545396747,-5.0722,-122.1252
1545396757,-4.5647,-121.7619
1545396767,-4.0570,-121.3992
1545396777,-3.5490,-121.0370
1545396787,-3.0409,-120.6752
1545396797,-2.5327,-120.3138
1545396807,-2.0242,-119.9526
1545396817,-1.5157,-119.5918
1545396827,-1.0071,-119.2311
1545396837,-0.4984,-118.8705
1545396848,0.0103,-118.5100
1545396858,0.5190,-118.1494
1545396868,1.0277,-117.7889
1545396878,1.5364,-117.4281
1545396888,2.0450,-117.0672
1545396898,2.5535,-116.7059
1545396908,3.0620,-116.3443
1545396918,3.5704,-115.9823
1545396928,4.0784,-115.6200
1545396938,4.5863,-115.2571
1545396948,5.0940,-114.8936
1545396958,5.6014,-114.5295
1545396968,6.1086,-114.1646
1545396977,6.5901,-113.8173
1545396987,7.0966,-113.4508
1545396997,7.6029,-113.0835
1545397007,8.1087,-112.7152
1545397017,8.6142,-112.3457
1545397027,9.1192,-111.9753
1545397037,9.6238,-111.6036
1545397047,10.1279,-111.2306
1545397058,10.6315,-110.8564
1545397068,11.1345,-110.4808
1545397078,11.6370,-110.1037
1545397088,12.1389,-109.7251
1545397098,12.6401,-109.3449
1545397108,13.1406,-108.9631
1545397118,13.6405,-108.5795
1545397128,14.1396,-108.1941
1545397138,14.6380,-107.8068
1545397148,15.1357,-107.4174
1545397158,15.6325,-107.0262
1545397168,16.1285,-106.6327
1545397178,16.6235,-106.2372
1545397188,17.1177,-105.8392
1545397198,17.6109,-105.4390
1545397208,18.1033,-105.0362
1545397218,18.5945,-104.6310
1545397228,19.0847,-104.2232
1545397238,19.5738,-103.8128
1545397248,20.0618,-103.3995
1545397258,20.5485,-102.9834
1545397268,21.0341,-102.5644
1545397278,21.5185,-102.1423
1545397288,22.0015,-101.7172
1545397298,22.4833,-101.2889
1545397308,22.9397,-100.8789
1545397318,23.4187,-100.4440
1545397328,23.8963,-100.0056
1545397338,24.3725,-99.5636
1545397348,24.8470,-99.1181
1545397358,25.3200,-98.6687
1545397368,25.7914,-98.2155
1545397378,26.2610,-97.7584
1545397388,26.7288,-97.2972
1545397398,27.1950,-96.8317
1545397408,27.6594,-96.3620
1545397418,28.1218,-95.8880
1545397428,28.5823,-95.4094
1545397438,29.0408,-94.9263
1545397448,29.4973,-94.4385
1545397458,29.9516,-93.9459
1545397468,30.4037,-93.4484
1545397478,30.8536,-92.9460
1545397488,31.3012,-92.4383
1545397498,31.7464,-91.9254
1545397508,32.1892,-91.4072
1545397518,32.6295,-90.8835
